"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
930, 48383.4153210093, 15465.5785732181, 65024.884668948, 68047.3103834803, 93.8021746473852, 389.301462491338, 188.298629484491
931, 47305.5587983564, 15144.8921942625, 65024.884668948, 68047.3103834803, 103.237433512447, 396.012273768382, 188.298629484491
932, 45434.5345603781, 14516.4252282326, 65024.884668948, 68047.3103834803, 102.317852565432, 385.390722065818, 188.298629484491
933, 45578.5251416569, 14578.0836767344, 65024.884668948, 68047.3103834803, 105.06780952853, 389.710570498421, 188.298629484491
934, 42538.279768786, 13532.5417853027, 65024.884668948, 68047.3103834803, 98.0785918786206, 366.243279842317, 188.298629484491
935, 39569.2425302169, 12539.9080930752, 65024.884668948, 68047.3103834803, 96.9880435941391, 351.998819444121, 188.298629484491
936, 36661.7104037889, 11561.1389368745, 65024.884668948, 68047.3103834803, 94.8425424629764, 337.693392303897, 188.298629484491
937, 33048.8070260741, 10324.0209730852, 65024.884668948, 68047.3103834803, 88.6306454444822, 316.820267272378, 188.298629484491
938, 30684.1027836395, 9519.40511843772, 65024.884668948, 68047.3103834803, 85.6807144202946, 305.498233761891, 188.298629484491
939, 29335.0928521502, 9062.04841761786, 65024.884668948, 68047.3103834803, 84.8692250628244, 300.491799372988, 188.298629484491
940, 27396.7506575801, 8429.26251753011, 65024.884668948, 68047.3103834803, 87.1295245338997, 297.988448037858, 188.298629484491
941, 26385.645790856, 8084.09597001854, 65024.884668948, 68047.3103834803, 85.3354928866765, 293.051128095022, 188.298629484491
942, 26259.592202825, 8048.68208245041, 65024.884668948, 68047.3103834803, 85.7954822314223, 293.302535958903, 188.298629484491
943, 25034.7215548709, 7695.29562510987, 65024.884668948, 68047.3103834803, 96.4797666053881, 303.95929703008, 188.298629484491
944, 26738.2970595572, 8269.89914354731, 65024.884668948, 68047.3103834803, 96.2031071206493, 307.874555388113, 188.298629484491
945, 30276.3009221635, 9461.24538933476, 65024.884668948, 68047.3103834803, 99.8643139623876, 322.508717724754, 188.298629484491
946, 33775.9311151866, 10675.728112377, 65024.884668948, 68047.3103834803, 110.799532610562, 347.930297201489, 188.298629484491
947, 36572.5329389661, 11598.9203780693, 65024.884668948, 68047.3103834803, 108.954193297963, 355.646098932805, 188.298629484491
948, 40386.1803817205, 12857.3469453444, 65024.884668948, 68047.3103834803, 106.572445143357, 367.813948928613, 188.298629484491
949, 42844.7569700436, 13693.5048935262, 65024.884668948, 68047.3103834803, 112.016414802125, 385.750665066641, 188.298629484491
950, 44900.2085901343, 14370.8778908577, 65024.884668948, 68047.3103834803, 108.995430986591, 391.523071948789, 188.298629484491
951, 46441.9217329971, 14870.3732655499, 65024.884668948, 68047.3103834803, 105.399285061375, 394.390591733685, 188.298629484491
952, 48170.3070676566, 15464.7473173296, 65024.884668948, 68047.3103834803, 110.082435606488, 409.459059782856, 188.298629484491
953, 47479.9232660032, 15218.8806044882, 65024.884668948, 68047.3103834803, 106.141238629514, 400.691975146361, 188.298629484491
954, 46088.8607363473, 14730.7833782224, 65024.884668948, 68047.3103834803, 100.592530311112, 386.344886568472, 188.298629484491
955, 45236.9861444224, 14484.1732234882, 65024.884668948, 68047.3103834803, 110.510799408147, 395.1222171558, 188.298629484491
956, 45103.9037453136, 14427.0649073054, 65024.884668948, 68047.3103834803, 106.74482694771, 389.540904963906, 188.298629484491
957, 44327.3529762533, 14155.6179943964, 65024.884668948, 68047.3103834803, 103.564807904641, 381.676920228116, 188.298629484491
958, 42600.735749584, 13585.6754890973, 65024.884668948, 68047.3103834803, 105.430757398201, 376.064262600415, 188.298629484491
959, 39706.27732184, 12584.2795854204, 65024.884668948, 68047.3103834803, 97.2342140710458, 352.850229428168, 188.298629484491
960, 37370.5634873482, 11794.2297877478, 65024.884668948, 68047.3103834803, 94.3633468871282, 339.789152396847, 188.298629484491
961, 34921.0731294087, 10953.1521628506, 65024.884668948, 68047.3103834803, 89.6005760598773, 324.52003572542, 188.298629484491
962, 33058.8004668547, 10318.3137892562, 65024.884668948, 68047.3103834803, 87.1605241176056, 314.95497209978, 188.298629484491
963, 32105.4981980212, 9995.43096947397, 65024.884668948, 68047.3103834803, 86.4805306564395, 310.993270627014, 188.298629484491
964, 31205.2679939739, 9688.75992909927, 65024.884668948, 68047.3103834803, 84.9763675740573, 306.171449243032, 188.298629484491
965, 30496.5876983382, 9462.62597098819, 65024.884668948, 68047.3103834803, 86.9297351192081, 306.542974857521, 188.298629484491
966, 30627.5189910443, 9528.94157413081, 65024.884668948, 68047.3103834803, 90.1302443208703, 311.046898533636, 188.298629484491
967, 29239.5666512267, 9115.60017244855, 65024.884668948, 68047.3103834803, 99.9290181869397, 319.534223118081, 188.298629484491
968, 28988.3679359268, 9007.20618429237, 65024.884668948, 68047.3103834803, 95.4648657262599, 313.06683928433, 188.298629484491
969, 30943.878034469, 9675.22155493541, 65024.884668948, 68047.3103834803, 98.2756070877518, 322.540419719846, 188.298629484491
970, 31982.2024466855, 10045.3323264186, 65024.884668948, 68047.3103834803, 103.555062628899, 332.623123054066, 188.298629484491
971, 31982.7044751442, 10031.1187450737, 65024.884668948, 68047.3103834803, 100.829287571102, 329.088413052817, 188.298629484491
972, 32614.3794784874, 10256.4460798552, 65024.884668948, 68047.3103834803, 105.169080256191, 336.711573051585, 188.298629484491
973, 33085.3119619314, 10435.0783186879, 65024.884668948, 68047.3103834803, 109.396912246378, 343.755102802062, 188.298629484491
974, 33086.9225262158, 10422.1228725093, 65024.884668948, 68047.3103834803, 105.738558153533, 339.066071094289, 188.298629484491
975, 33051.9417395128, 10396.3764653618, 65024.884668948, 68047.3103834803, 103.110788892639, 335.526364745927, 188.298629484491
976, 32966.4430224987, 10351.9645238769, 65024.884668948, 68047.3103834803, 99.1979715292076, 330.187776601287, 188.298629484491
977, 33304.7705534405, 10454.2658324745, 65024.884668948, 68047.3103834803, 97.2255487863546, 328.800388482277, 188.298629484491
978, 33023.491492142, 10348.0638084469, 65024.884668948, 68047.3103834803, 95.2130160202187, 325.247164674508, 188.298629484491
979, 33081.3571274698, 10392.9582556915, 65024.884668948, 68047.3103834803, 101.736301050801, 333.801114245168, 188.298629484491
980, 33867.8450453888, 10647.0436619119, 65024.884668948, 68047.3103834803, 99.6888991324346, 333.816635785764, 188.298629484491
981, 35796.2917165423, 11309.7642989965, 65024.884668948, 68047.3103834803, 102.629008088692, 344.49382648688, 188.298629484491
982, 34416.6993405161, 10832.9541650073, 65024.884668948, 68047.3103834803, 98.9222212217305, 334.770749245332, 188.298629484491
983, 31257.1402804838, 9760.47236286794, 65024.884668948, 68047.3103834803, 94.5204791898363, 318.623307716104, 188.298629484491
984, 28558.2935125531, 8821.98681730219, 65024.884668948, 68047.3103834803, 87.3447400214854, 301.449136486407, 188.298629484491
985, 26892.5984133306, 8274.39567390975, 65024.884668948, 68047.3103834803, 90.0672080785242, 300.424289186609, 188.298629484491
986, 25478.8210588371, 7789.49023728851, 65024.884668948, 68047.3103834803, 86.2493583531807, 291.989954667086, 188.298629484491
987, 24864.4068288658, 7571.17575645594, 65024.884668948, 68047.3103834803, 84.0289850567242, 287.669833152149, 188.298629484491
988, 24215.2266765952, 7353.61913714376, 65024.884668948, 68047.3103834803, 84.0727164406549, 286.22424176446, 188.298629484491
989, 24110.1921634171, 7330.14877723541, 65024.884668948, 68047.3103834803, 84.328606875834, 286.246898826377, 188.298629484491
990, 26237.3070488842, 8059.56188132573, 65024.884668948, 68047.3103834803, 87.8396171749738, 295.862384871603, 188.298629484491
991, 26678.6559899153, 8262.30647808783, 65024.884668948, 68047.3103834803, 98.7342872098478, 311.001902328634, 188.298629484491
992, 27543.2661438302, 8564.3783982004, 65024.884668948, 68047.3103834803, 100.842579181937, 316.041937200157, 188.298629484491
993, 29369.5252045154, 9174.05435023722, 65024.884668948, 68047.3103834803, 100.240806573937, 320.364350773732, 188.298629484491
994, 32762.3176811342, 10332.2563410797, 65024.884668948, 68047.3103834803, 107.265441248357, 340.016727807879, 188.298629484491
995, 35538.2041941956, 11263.5259824777, 65024.884668948, 68047.3103834803, 109.8566152618, 353.017691597679, 188.298629484491
996, 38134.4916385212, 12137.1758235961, 65024.884668948, 68047.3103834803, 111.580185154947, 365.134604773578, 188.298629484491
997, 40512.618924635, 12915.4507949442, 65024.884668948, 68047.3103834803, 109.126575824052, 371.681448560387, 188.298629484491
998, 43524.3201419019, 13928.9898248436, 65024.884668948, 68047.3103834803, 112.374183503388, 389.374060643946, 188.298629484491
999, 45106.3286195631, 14454.1402280638, 65024.884668948, 68047.3103834803, 111.592404540832, 395.863842634703, 188.298629484491
1000, 46410.6179200027, 14872.1634393002, 65024.884668948, 68047.3103834803, 108.300583982759, 398.049943227945, 188.298629484491
1001, 45797.426744574, 14642.0596876043, 65024.884668948, 68047.3103834803, 102.050446502931, 386.812293526167, 188.298629484491
1002, 45061.5371307618, 14387.2751683209, 65024.884668948, 68047.3103834803, 100.343217535943, 381.024033200173, 188.298629484491
1003, 44880.9561257042, 14360.4464270915, 65024.884668948, 68047.3103834803, 108.655837985993, 390.936544414046, 188.298629484491
1004, 45276.4590639915, 14480.6155305353, 65024.884668948, 68047.3103834803, 105.753101549195, 389.113407408419, 188.298629484491
1005, 44780.9229913101, 14320.4466036964, 65024.884668948, 68047.3103834803, 107.518144127266, 389.011292442697, 188.298629484491
1006, 42095.0060844105, 13409.8223655163, 65024.884668948, 68047.3103834803, 103.197535880223, 370.87804313745, 188.298629484491
1007, 38886.8642411014, 12331.5845688699, 65024.884668948, 68047.3103834803, 101.29620569604, 354.760385470073, 188.298629484491
1008, 36110.6441925529, 11354.9856112245, 65024.884668948, 68047.3103834803, 90.9762442985761, 330.63191434351, 188.298629484491
1009, 33435.6538994068, 10468.5793116849, 65024.884668948, 68047.3103834803, 91.3273303275788, 321.61604311887, 188.298629484491
1010, 32072.2967705167, 10006.2639628835, 65024.884668948, 68047.3103834803, 90.0142502130949, 315.420244459284, 188.298629484491
1011, 30624.0205657009, 9509.69054593293, 65024.884668948, 68047.3103834803, 87.5792769838051, 307.742299281558, 188.298629484491
1012, 30012.6106001585, 9300.55361470687, 65024.884668948, 68047.3103834803, 86.4990485053514, 304.565492671511, 188.298629484491
1013, 29084.6274933432, 9002.21828928732, 65024.884668948, 68047.3103834803, 87.8539014020425, 303.592092929181, 188.298629484491
1014, 30770.1749564417, 9605.05659439567, 65024.884668948, 68047.3103834803, 94.9296710883256, 317.652162741698, 188.298629484491
1015, 30642.9825747319, 9624.18573863373, 65024.884668948, 68047.3103834803, 106.668096931022, 332.434385128547, 188.298629484491
1016, 30669.2001102331, 9633.19727554776, 65024.884668948, 68047.3103834803, 107.750094628427, 333.918950597276, 188.298629484491
1017, 31165.5156842386, 9805.5700852291, 65024.884668948, 68047.3103834803, 108.60522348045, 336.608874283137, 188.298629484491
1018, 31755.0747649524, 10004.4174606155, 65024.884668948, 68047.3103834803, 107.97897822333, 337.683589653552, 188.298629484491
1019, 32085.9225518881, 10143.4418363617, 65024.884668948, 68047.3103834803, 116.157970404693, 349.301504279872, 188.298629484491
1020, 32318.8574162929, 10193.9816039187, 65024.884668948, 68047.3103834803, 110.958321033081, 343.285010149905, 188.298629484491
1021, 32531.0664451169, 10245.187581517, 65024.884668948, 68047.3103834803, 105.263668446795, 336.629454397482, 188.298629484491
1022, 32975.7307584153, 10406.9914289383, 65024.884668948, 68047.3103834803, 108.460880311382, 342.238832311998, 188.298629484491
1023, 33351.0396416921, 10510.0117493967, 65024.884668948, 68047.3103834803, 103.259413919718, 336.73795697904, 188.298629484491
1024, 35904.7262566918, 11361.1106090609, 65024.884668948, 68047.3103834803, 104.102462778883, 346.871752026268, 188.298629484491
1025, 37991.7506688897, 12045.9174723954, 65024.884668948, 68047.3103834803, 103.460288409091, 353.962301322679, 188.298629484491
1026, 37765.230036503, 11947.9489199433, 65024.884668948, 68047.3103834803, 99.0133058526607, 347.30778488583, 188.298629484491
1027, 38637.6487398042, 12277.723764885, 65024.884668948, 68047.3103834803, 108.594785460459, 363.191466869806, 188.298629484491
1028, 38806.9246859958, 12337.9961652218, 65024.884668948, 68047.3103834803, 108.894219386675, 364.298193508754, 188.298629484491
1029, 39301.036570944, 12492.1712322724, 65024.884668948, 68047.3103834803, 106.689672859227, 363.447051551622, 188.298629484491
1030, 37119.7291434609, 11762.8967943906, 65024.884668948, 68047.3103834803, 105.715519937651, 353.500876726655, 188.298629484491
1031, 34368.8157790595, 10821.9926076523, 65024.884668948, 68047.3103834803, 100.967272410672, 337.239216750491, 188.298629484491
1032, 31340.6832169396, 9775.45934621183, 65024.884668948, 68047.3103834803, 93.6437416731065, 317.768981458722, 188.298629484491
1033, 29291.9387489196, 9097.33662137093, 65024.884668948, 68047.3103834803, 93.2100587898262, 311.046805165605, 188.298629484491
1034, 27530.270875264, 8470.17712415522, 65024.884668948, 68047.3103834803, 86.3160163048936, 297.330579046226, 188.298629484491
1035, 25828.2945658936, 7912.48293907522, 65024.884668948, 68047.3103834803, 88.4278926716813, 295.618153216249, 188.298629484491
1036, 24937.5543618616, 7615.20086188531, 65024.884668948, 68047.3103834803, 87.9523157014804, 292.828334076096, 188.298629484491
1037, 24883.2303567943, 7601.09304113514, 65024.884668948, 68047.3103834803, 88.268634767282, 293.101881805143, 188.298629484491
1038, 26261.9683884601, 8096.52195901263, 65024.884668948, 68047.3103834803, 93.509820241017, 303.22117565833, 188.298629484491
1039, 26100.8812450878, 8092.09513672735, 65024.884668948, 68047.3103834803, 102.982249154957, 314.997199507156, 188.298629484491
1040, 27782.247794128, 8686.50805431727, 65024.884668948, 68047.3103834803, 110.634939106891, 329.290876521419, 188.298629484491
1041, 30376.0415844163, 9560.67109891405, 65024.884668948, 68047.3103834803, 113.246385414602, 340.180035684726, 188.298629484491
1042, 31849.1275497798, 10062.0511897821, 65024.884668948, 68047.3103834803, 114.956606301488, 347.00238468962, 188.298629484491
1043, 34609.8294205395, 11001.5444657031, 65024.884668948, 68047.3103834803, 121.432096165816, 364.702451386809, 188.298629484491
1044, 37320.7394267759, 11874.1359807236, 65024.884668948, 68047.3103834803, 113.719337223241, 364.722235721632, 188.298629484491
1045, 40570.2550788064, 12964.2217576474, 65024.884668948, 68047.3103834803, 115.965681415674, 380.888656749787, 188.298629484491
1046, 43406.6170669379, 13881.1919710691, 65024.884668948, 68047.3103834803, 109.748904383342, 385.379124452842, 188.298629484491
1047, 46399.0466448384, 14873.2104470952, 65024.884668948, 68047.3103834803, 109.107416490316, 399.018174067714, 188.298629484491
1048, 48467.7671442545, 15558.6207081259, 65024.884668948, 68047.3103834803, 108.91356428944, 409.485779139093, 188.298629484491
1049, 49061.2073126711, 15749.675712846, 65024.884668948, 68047.3103834803, 106.576244423534, 409.607656160427, 188.298629484491
1050, 48829.3232483968, 15675.3633603549, 65024.884668948, 68047.3103834803, 107.740749489487, 409.91897142073, 188.298629484491
